,date,href,intro,title
0,"Oct 4, 2016, 09:36 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/market-cues-buzzing-at-breakfast-tables-this-morning/articleshow/54667528.cms,"nifty50 futures on the singapore stock exchange were trading 4.50 points lower at 8,783.50, indicating a flat opening for the domestic market.","sensex surges over 100 points; nifty50 tops 8,750; amtek auto rallies 9%"
0,"Oct 4, 2016, 09:14 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/global-biotech-firms-positive-on-gm-regulatory-regime/articleshow/54668848.cms,"shivendra bajaj, ed of association of biotech-led enterprises, agriculture-focus group said process at the central level has improved a lot since last few months",global biotech firms positive on gm regulatory regime
0,"Oct 4, 2016, 08:45 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/learn-with-etmarkets-how-are-nri-deposits-different-from-remittances/articleshow/54668390.cms,"remittances are foreign currency funds sent by nris to their folks in india. these funds are essentially in the name of relatives, mostly immediate family.",learn with etmarkets: how are nri deposits different from remittances?
0,"Oct 10, 2016, 06:10 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/adani-transmission-shares-gain-2-5-on-gmr-asset-takeover/articleshow/54781882.cms,"the stock ended the day with a gain of 2.53 per cent at rs 42.55 on bse. during the day, it surged 3.37 per cent to rs 42.90.",adani transmission shares gain 2.5% on gmr asset takeover
0,"Oct 9, 2016, 01:55 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/sme-ipos-catch-investors-eye-subscription-multiplies/articleshow/54763630.cms,"mutual funds, banks and brokerages have started showing interest in the initial public offering of quality smes.","sme ipos catch investors' eye, subscription multiplies"
0,"Oct 10, 2016, 08:14 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/when-political-agitation-turns-into-an-opportunity-for-insurers/articleshow/54773422.cms,stable politics of india is no longer immune from the perils of civil and political unrest. indian entities with exposure abroad takes political risk cover.,when political agitation turns into an opportunity for insurers
0,"Oct 10, 2016, 08:05 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/insurance-arms-poor-debut-holds-icici-bank-down/articleshow/54773277.cms,the stock may not be able to enthuse investors despite relatively lower valuation till there is more clarity from the management on npas.,insurance arm's poor debut holds icici bank down
0,"Oct 10, 2016, 01:27 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/us-financial-markets-continue-to-price-in-clinton-win-after-debate/articleshow/54777570.cms,"s&p e-mini futures remained in a tight range throughout the debate, slightly higher than at the close on friday.",us financial markets continue to price in clinton win after debate
0,"Oct 10, 2016, 12:06 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/top-ten-intraday-trading-ideas-for-afternoon-trade-for-monday-10-october-2016/articleshow/54776343.cms,etmarkets.com collated list of trading ideas from various experts and here's what they had recommended.,"top ten intraday trading ideas for afternoon trade for monday, 10 october 2016"
0,"Oct 10, 2016, 04:38 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/tech-view-nifty50-forms-small-bullish-candle-8750-key-for-further-upmove/articleshow/54780418.cms,"nifty50 moved in a range for the most part of the day. the index pared some of the gains and closed marginally above its crucial support level of 8,700.","tech view: nifty50 forms 'small bullish' candle; 8,750 key for further upmove"
0,"Oct 10, 2016, 04:15 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/sensex-ends-21-points-higher-nifty-holds-above-8700/articleshow/54779949.cms,"globally, a firm trend was seen in shanghai market, which resumed trading after a long holiday. shanghai composite index rose 1.45 per cent.","sensex ends 21 points higher; nifty holds above 8,700"
0,"Oct 10, 2016, 02:49 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/sp-assigns-bb-ratings-to-sintex-withdraws-it-later/articleshow/54778705.cms,s&p said sintex's business and financial performance in fiscal 2016 was broadly in line with its expectation.,"s&p assigns bb- ratings to sintex, withdraws it later"
0,"Oct 13, 2016, 02:04 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/wall-street-ends-little-changed-in-wake-of-fed-minutes/articleshow/54820598.cms,"dow jones rose 15.54 points, or 0.09%, to 18,144.2, the s&p 500 gained 2.45 points, or 0.11%, to 2,139.18 and nasdaq dropped 7.77 points, or 0.15%.",wall street ends little changed in wake of fed minutes
0,"Oct 12, 2016, 08:06 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/fortune-financial-2-others-get-rbi-nod-for-arc-business/articleshow/54790082.cms,"encore has received an approval from the rbi for setting up an arc,"" said encore official in an email reply to et. fortune financial did not respond to an email sent by et.","fortune financial, 2 others get rbi nod for arc business"
0,"Oct 12, 2016, 02:04 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/china-stocks-edge-lower-on-yuan-depreciation-worries/articleshow/54809221.cms,"the blue-chip csi300 index and the shanghai composite index both ended down 0.2 per cent at 3,300.01 and 3,058.50 points, respectively.",china stocks edge lower on yuan depreciation worries
0,"Oct 11, 2016, 10:01 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/europes-duty-on-chinese-products-lifts-steel-firms/articleshow/54790290.cms,"shares of tata steel rose by 2.7% at rs 417.4 while jsw steel and sail rose by 2.18% and 1.1% at rs 1,813.35 and rs 50.5, respectively.",europe's duty on chinese products lifts steel firms
0,"Oct 11, 2016, 09:50 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/learn-with-etmarkets-why-real-interest-rates-are-crucial/articleshow/54790172.cms,"the supply of savings has increased as central banks have had easy money policies while demand has not picked up at same pace. short-term nominal interest rates are stuck at zero, or a little below zero.",learn with etmarkets: why real interest rates are crucial
0,"Oct 11, 2016, 09:34 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/orient-cement-will-pay-more-in-interest-post-jaypee-deal/articleshow/54789966.cms,japyee cement's acquisition will give it a ready market in the eastern and central regions. it will also provide limestone reserves and fully operating plants. this will be beneficial over the long run.,orient cement will pay more in interest post jaypee deal
0,"Oct 11, 2016, 09:29 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/repco-home-finance-falls-over-5-on-news-of-cbi-search/articleshow/54789882.cms,"cbi had raided the officials' homes following a complaint from durga agencies, a coimbatore-based partnership firm, to which the company had given a loan.",repco home finance falls over 5% on news of cbi search
0,"Oct 9, 2016, 11:29 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/oil-gets-green-nod-for-rs-220cr-drilling-project-in-jaisalmer/articleshow/54762086.cms,the company received the green nod for development drilling of 20 wells in baghewala mining lease block in jaisalmer district.,oil gets green nod for rs 220cr drilling project in jaisalmer
0,"Oct 9, 2016, 09:33 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/seven-things-to-know-about-the-pounds-depreciation/articleshow/54761151.cms,"the immediate cause of the depreciation was the indication by pm theresa may on october 5 that her government would favor a ""hard"" exit from the eu.",seven things to know about the pound's depreciation
0,"Oct 8, 2016, 03:05 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/trump-looms-over-fed-rate-hike-market-uncertainty-is-the-biggest-positive-for-gold/articleshow/54750276.cms,"if trump wins, there is also the possibility that yellen would resign quickly given the open criticism by him of the yellen-led fed.",trump looms over fed rate hike? market uncertainty is the biggest positive for gold
0,"Oct 10, 2016, 11:05 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/mid-and-small-cap-funds-holding-repco-home-finance-could-be-hit/articleshow/54775413.cms,repco home finance is a favourite stock amongst fund managers with several mid and small cap funds owning the stock.,mid and small cap funds holding repco home finance could be hit
0,"Oct 13, 2016, 09:53 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/five-cues-from-fo-mart-market-base-shifts-lower-towards-strike-price-8500/articleshow/54824971.cms,"put writing was seen at strike prices 8,500 (3.2 lakh contracts added), 8,600 (0.95 lakh contracts added) and 8,700 (1.7 lakh contracts added).","five cues from f&o mart: market base shifts lower towards strike price 8,500"
0,"Oct 13, 2016, 09:42 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/potential-losses-on-us-gas-deals-to-cap-gails-upside/articleshow/54824856.cms,the company gains when crude prices go up because higher prices augment profits of its petrochemicals and lpg business.,potential losses on us gas deals to cap gails upside
0,"Oct 13, 2016, 09:32 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/market-cues-buzzing-at-breakfast-tables-this-morning/articleshow/54823421.cms,"domestic equity indices are likely to trade on a negative note, ahead of cpi numbers and kick start of earnings season, with tcs results later in the day.","sensex under 28k, cracks over 200 points; nifty50 breaks below 8,650"
0,"Oct 11, 2016, 07:08 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/nifty-50-companies-may-post-6-profit-growth-in-q2-of-2016-17/articleshow/54796791.cms,"nearly half of the nifty universe is expected to post 15 per cent expansion in net profit, led by autos, paints, cement and certain private banks.",nifty 50 companies may post 6% profit growth in q2 of 2016-17
0,"Oct 11, 2016, 05:34 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/nifty50-cos-may-post-6-profit-growth-in-q2/articleshow/54795712.cms,"the earnings performance will be driven by domestic cyclicals like automobiles, cement and select private sector banks.",nifty50 cos may post 6% profit growth in q2
0,"Oct 7, 2016, 04:53 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/tech-view-nifty50-forms-hammer-pattern-on-charts-monday-crucial/articleshow/54736646.cms,"nifty50 opened on a positive note, but failed to hold above its crucial level at 8,720 and continued to fall due to profit booking for the 3rd straight session.",tech view: nifty50 forms 'hammer' pattern on charts; monday crucial
0,"Oct 7, 2016, 04:17 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/sensex-ends-45-points-lower-nifty50-slips-below-8700/articleshow/54735980.cms,"in the sectoral landscape, telecom stocks bled the most, dragging the s&p bse telecom index 0.94 per cent lower to 1,203.","sensex ends 45 points lower, nifty50 slips below 8,700"
0,"Oct 13, 2016, 08:10 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/is-panel-staring-at-a-conflict-of-interest-in-lic-chief-selection/articleshow/54823581.cms,a six-member government-appointed panel is looking to appo int the chairman of lic after sc roy quit a few months ago suddenly without assigning any reason.,is panel staring at a conflict of interest in lic chief selection?
0,"Oct 13, 2016, 08:05 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/loss-making-psu-banks-including-sbi-may-find-the-going-more-tough/articleshow/54823505.cms,"as many as 13 of the 21 public sector lenders reported losses for fiscal 2016, and almost half of them could do so again this fiscal, the ratings company said.",loss-making psu banks including sbi may find the going more tough
0,"Oct 12, 2016, 10:12 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/acc-force-motors-hul-can-be-among-top-5-gladiator-stocks-for-your-portfolio/articleshow/54806191.cms,gladiator stocks are recommended for a period of 6 months and investors are advised to enter these stock(s) in a staggered manner within the prescribed range.,"acc, force motors, hul can be among top 5 gladiator stocks for your portfolio"
0,"Oct 13, 2016, 01:29 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/china-stocks-flat-as-reform-hopes-offset-by-weak-exports-yuan-depreciation-fears/articleshow/54828507.cms,"the blue-chip csi300 index rose 0.1 per cent, to 3,302.65, while the shanghai composite index also gained 0.1 per cent to 3,061.35 points.","china stocks flat as reform hopes offset by weak exports, yuan depreciation fears"
0,"Oct 13, 2016, 01:12 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/top-ten-intraday-trading-ideas-for-afternoon-trade-for-thursday-13-october-2016/articleshow/54828186.cms,etmarkets.com collated list of trading ideas from various experts and here's what they had recommended.,"top ten intraday trading ideas for afternoon trade for thursday, 13 october 2016"
0,"Oct 13, 2016, 12:08 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/nikkei-slips-as-yen-rebounds-china-trade-data-disappoints/articleshow/54826868.cms,"the dollar skidded 0.4 per cent to 103.73 yen, moving away from its wednesday high of 104.49 yen, which was its highest level since late july.","nikkei slips as yen rebounds, china trade data disappoints"
0,"Oct 13, 2016, 11:08 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/investors-lost-rs-10000-crore-in-tcs-ahead-of-quarterly-earnings/articleshow/54825955.cms,"the it company will announce its results at 5 pm. at this price, the market capitalisation of the firm was down about rs 10,000 crore over mondays closing.","investors lost rs 10,000 crore in tcs ahead of quarterly earnings"
0,"Oct 14, 2016, 08:08 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/tcs-now-stares-at-another-year-of-single-digit-growth/articleshow/54843046.cms,"in the september quarter, while revenue was below expectation, operating margin at 26% was better than what analysts had anticipated.",tcs now stares at another year of single-digit growth
0,"Oct 13, 2016, 07:27 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/top-six-takeaways-from-tcs-q2-results-for-investors/articleshow/54832796.cms,shares of tata consultancy services (tcs) dropped over 2 per cent on thursday ahead of its second quarter earnings scheduled later for the day.,top six takeaways from tcs q2 results for investors
0,"Oct 13, 2016, 05:41 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/mapping-the-market-fed-china-batter-stocks-banks-tcs-made-investors-poorer/articleshow/54833221.cms,"nifty50 slipped below its crucial level of 8,600. the selling was broad-based as both s&p bse smallcap and midcap indices slipped more than 1 per cent each.","mapping the market: fed, china batter stocks; banks, tcs made investors poorer"
0,"Oct 13, 2016, 10:52 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/one-of-every-two-listed-mnc-stocks-proved-multibaggers-in-5-years-did-you-miss-the-bus/articleshow/54825178.cms,"73 of the 139 stocks, where foreign promoter holding is in excess of 50%, jumped between 100% and a jaw-dropping 5,851% over the past 5 years.",one of every two listed mnc stocks proved multibaggers in 5 years! did you miss the bus?
0,"Oct 14, 2016, 11:16 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/tcs-shares-gain-on-upbeat-q2-profit/articleshow/54845885.cms,"tcs, with a resilient portfolio mix, low price positioning and strong client connect, is most insulated from the weak demand environment, say analysts at ambit capital.",tcs shares gain on upbeat q2 profit
0,"Oct 14, 2016, 09:50 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/infosys-rallies-over-2-post-q2-results/articleshow/54844532.cms,at 09:50 am; infosys was trading 3.5 per cent lower at rs 1015. it hit a high of rs 1080.70 and a low of rs 996.15 in the first 45-minutes of trade.,infosys slips into negative territory post guidance cut
0,"Oct 14, 2016, 09:50 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/infosys-rallies-over-2-post-q2-results/articleshow/54844532.cms,at 09:50 am; infosys was trading 3.5 per cent lower at rs 1015. it hit a high of rs 1080.70 and a low of rs 996.15 in the first 45-minutes of trade.,infosys slips into negative territory post guidance cut
0,"Oct 14, 2016, 09:40 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/hsbc-maintains-hold-rating-on-tcs-post-earnings/articleshow/54844417.cms,hsbc said the revenue miss was driven by slippage of a large deal in india to the third quarter and overall weakness in the retail business which declined 3.1% sequentially in the quarter.,hsbc maintains hold rating on tcs post earnings
0,"Oct 14, 2016, 09:40 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/hsbc-maintains-hold-rating-on-tcs-post-earnings/articleshow/54844417.cms,hsbc said the revenue miss was driven by slippage of a large deal in india to the third quarter and overall weakness in the retail business which declined 3.1% sequentially in the quarter.,hsbc maintains hold rating on tcs post earnings
0,"Oct 14, 2016, 09:24 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/whats-d-street-talking-about-before-opening-bell/articleshow/54842866.cms,"the nifty50 pared some gains but was still trading above its crucial support level of 8,550, supported by gains in oil & gas, capital goods, autos, and power stocks.","sensex, nifty50 start on a positive note; infosys, tcs down 1% each"
0,"Oct 14, 2016, 09:24 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/whats-d-street-talking-about-before-opening-bell/articleshow/54842866.cms,"the nifty50 pared some gains but was still trading above its crucial support level of 8,550, supported by gains in oil & gas, capital goods, autos, and power stocks.","sensex, nifty50 start on a positive note; infosys, tcs down 1% each"
0,"Oct 14, 2016, 09:24 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/whats-d-street-talking-about-before-opening-bell/articleshow/54842866.cms,"the nifty50 pared some gains but was still trading above its crucial support level of 8,550, supported by gains in oil & gas, capital goods, autos, and power stocks.","sensex, nifty50 start on a positive note; infosys, tcs down 1% each"
0,"Oct 13, 2016, 05:34 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/tech-view-breakdown-nifty50-forms-large-bear-candle-avoid-fresh-long-positions/articleshow/54833098.cms,"selling pressure intensified in the second half of the session which took the index below its support level of 8,550, from where it managed to recoup some losses.",tech view: breakdown! nifty50 forms 'large bear' candle; avoid fresh long positions
0,"Oct 14, 2016, 01:02 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/european-shares-rise-lifted-by-miners-and-telecom-stocks/articleshow/54847927.cms,"the pan-european stoxx 600 index rose 0.8 per cent, although the index remains down by around 8 per cent since the start of 2016.",european shares lifted by stronger mining and telecom stocks
0,"Oct 15, 2016, 09:58 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/icici-bank-rejigs-top-deck-anup-bagchi-to-take-over-as-retail-chief/articleshow/54863043.cms,"bagchi who would succeed sabharwal joined icici in 1992 and has held key positions across retail, corporate, investment banking and treasury.","icici bank rejigs top deck, anup bagchi to take over as retail chief"
0,"Oct 15, 2016, 09:58 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/icici-bank-rejigs-top-deck-anup-bagchi-to-take-over-as-retail-chief/articleshow/54863043.cms,"bagchi who would succeed sabharwal joined icici in 1992 and has held key positions across retail, corporate, investment banking and treasury.","icici bank rejigs top deck, anup bagchi to take over as retail chief"
0,"Oct 15, 2016, 07:11 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/infosys-sets-a-quicker-pace-than-tcs-investors-may-find-it-attractive/articleshow/54859591.cms,"lower guidance notwithstanding, long-term investors may find
the it bellwether attractive on lower valuation, efficiency","infosys sets a quicker pace than tcs, investors may find it attractive"
0,"Oct 15, 2016, 07:11 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/infosys-sets-a-quicker-pace-than-tcs-investors-may-find-it-attractive/articleshow/54859591.cms,"lower guidance notwithstanding, long-term investors may find
the it bellwether attractive on lower valuation, efficiency","infosys sets a quicker pace than tcs, investors may find it attractive"
0,"Oct 14, 2016, 12:55 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/top-11-takeaways-from-infosys-q2-result-for-investors/articleshow/54845228.cms,"the company said its net sales stood at rs 17,310 crore for the quarter ended september 30 compared to rs 16,782 crore reported in the june quarter.",top 11 takeaways from infosys q2 result for investors
0,"Oct 14, 2016, 12:47 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/top-ten-intraday-trading-ideas-for-afternoon-trade-for-friday-14-october-2016/articleshow/54847639.cms,etmarkets.com collated list of trading ideas from various experts and here's what they had recommended.,"top ten intraday trading ideas for afternoon trade for friday, 14 october 2016"
0,"Oct 14, 2016, 12:47 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/nses-virtual-monopoly-winner-takes-it-all-in-the-biggest-index-options-market/articleshow/54847626.cms,"the nses position is so dominant that there is a de facto entry barrier for new exchanges, manoj nagpal, ceo at mumbai-based outlook asia capital pvt., said.",nse's virtual monopoly: winner takes it all in the biggest index options market
0,"Oct 17, 2016, 07:46 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/fifteen-stocks-in-focus-on-monday-17-october-2016/articleshow/54889158.cms,the indian market is expected to open lower. here is a list of top fifteen stocks that are likely to be in focus today.,"fifteen stocks in focus on monday, 17 october 2016"
0,"Oct 17, 2016, 07:44 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/technical-outlook-nifty-may-revisit-8500-level-traders-should-stay-light-for-now/articleshow/54889146.cms,"the negative sequence of lower tops and bottoms is still intact. the larger timeframe, like weekly chart, is indicating weak strength on upside bounce back.","technical outlook: nifty may revisit 8,500 level, traders should stay light for now"
0,"Oct 16, 2016, 12:40 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/sp-dow-jones-readies-indices-for-bse-international-exchange-at-gift/articleshow/54878399.cms,"""new indices for gift are a work in progress and we are still in the process of research,"" s&p dow jones indices managing director (product management) alka banerjee told pti.",s&p dow jones readies indices for bse international exchange at gift
0,"Oct 16, 2016, 09:50 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/the-week-that-was-after-fed-fears-china-shocks-over-to-earnings-jitters-this-week/articleshow/54876600.cms,"the bse benchmark sensex ended the week at 27,673, down 388 points, or 1.3 per cent. the nifty50 lost 114 points, or 1.3 per cent to settle at 8,583 on friday.","the week that was: after fed fears, china shocks; over to earnings jitters this week"
0,"Oct 17, 2016, 05:57 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/mapping-the-market-icici-bank-flavour-of-the-day-auto-stocks-skid-on-fuel-price-hike/articleshow/54899837.cms,"the sensex closed at its lowest in over three months on monday, as investors braced themselves for a tepid earnings season, amid weakness in global markets.",mapping the market: icici bank flavour of the day; auto stocks skid on fuel price hike
0,"Oct 17, 2016, 05:50 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/tech-view-nifty50-forms-large-bear-candle-avoid-long-positions-for-now/articleshow/54899202.cms,"a break below the psychological level of 8,500 can trigger further correction in the market. traders should avoid creating long positions as of now.",tech view: nifty50 forms 'large bear candle'; avoid long positions for now
0,"Oct 17, 2016, 02:39 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/hong-kong-shares-drift-near-1-1/2-month-lows-ahead-of-china-economic-data/articleshow/54895709.cms,"the hang seng index fell 0.8 per cent, to 23,037.54, while the china enterprises index lost 0.6 per cent, to 9,541.08 points.",hong kong shares drift near 1-1/2-month lows ahead of china economic data
0,"Oct 18, 2016, 10:02 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/idfc-classic-equity-fund-trading-play-lifts-show/articleshow/54910735.cms,"in the past three-year and five-year periods, the scheme has beaten its benchmark s&p bse 200 consistently. it lags behind its peers in the past three-year and five-year periods.",idfc classic equity fund: trading play lifts show
0,"Oct 18, 2016, 09:22 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/whats-d-street-talking-about-before-opening-bell/articleshow/54908901.cms,"the nifty50 reclaimed its crucial level of 8,550 supported by gains in realty, metals, banks, autos, oil & gas, and power stocks.","sensex rallies 200 pts; nifty50 nears 8,600; icici bank surges 2%"
0,"Oct 18, 2016, 09:22 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/whats-d-street-talking-about-before-opening-bell/articleshow/54908901.cms,"the nifty50 reclaimed its crucial level of 8,550 supported by gains in realty, metals, banks, autos, oil & gas, and power stocks.","sensex rallies 200 pts; nifty50 nears 8,600; icici bank surges 2%"
0,"Oct 17, 2016, 10:17 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/icici-bank-shares-surge-5-on-essar-oil-mega-deal/articleshow/54891304.cms,"the 98 per cent stake will be worth rs 72,800 crore ($10.9 billion), including assumption of debt, making it the largest foreign direct investment in the segment.",icici bank shares surge 5% on essar oil mega deal
0,"Oct 17, 2016, 09:29 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/market-cues-buzzing-at-breakfast-tables-this-morning/articleshow/54889164.cms,"the nifty50 was trading at 8,573 down 10 points or 0.12 per cent. it touched a high of 8,615.40 and a low of 8,570.65 in the first 30 minutes of trade.",sensex pares gains after 100-point rally; nifty50 turns choppy
0,"Oct 18, 2016, 01:27 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/zensar-tech-shares-tank-6-on-disappointing-q2/articleshow/54914037.cms,"zensar technologies has reported a 25% decline in consolidated net profit at rs 68.8 crore for july-september quarter, impacted by currency movement.",zensar tech shares tank 6% on disappointing q2
0,"Oct 18, 2016, 12:42 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/for-consistent-returns-look-at-auto-ancillary-stocks-8-grew-100-in-1-year/articleshow/54913311.cms,auto ancillary is one sector in which none of the stocks has given negative return in last one year. this shows the inherent strength of the business.,"for consistent returns, look at auto ancillary stocks; 8 grew 100% in 1 year"
0,"Oct 18, 2016, 07:13 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/commodity-stocks-lift-shares-brexit-inflation-in-focus/articleshow/54920740.cms,"the pan-european stoxx 600 share index rose 1.4 per cent, led higher by a 2.9 per cent rise in the basic resources sub-index and a 2.2 per cent gain in banks.","commodity stocks lift shares; brexit, inflation in focus"
0,"Oct 18, 2016, 05:53 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/mapping-the-market-banks-fuel-big-rally-logistics-up-ahead-of-gst-meet/articleshow/54918813.cms,"the sensex rose 520.91 points, breaching the crucial level of 28,000. the broader nifty50 of the nse cracked the 8,650 to settle at 8,677.90.",mapping the market: banks fuel big rally; logistics up ahead of gst meet
0,"Oct 18, 2016, 05:38 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/tech-view-nifty50-forms-long-white-day-on-charts-traders-can-create-fresh-longs/articleshow/54918561.cms,a 'long white day' signifies that the market witnessed sustained buying interest from the bulls for the most part of the trading day which is a bullish sign.,tech view: nifty50 forms 'long white day' on charts; traders can create fresh longs
0,"Oct 18, 2016, 08:19 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/axis-bank-cuts-its-benchmark-mclr-by-five-bps/articleshow/54909229.cms,axis rate move comes just a few days after the rbi reduced its benchmark repo rate by 25 basis points to 6.25%.,axis bank cuts its benchmark mclr by five bps
0,"Oct 18, 2016, 11:03 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/top-ten-intraday-trading-ideas-for-afternoon-trade-for-tuesday-18-october-2016/articleshow/54911631.cms,etmarkets.com collated list of trading ideas from various experts and here's what they had recommended.,"top ten intraday trading ideas for afternoon trade for tuesday, 18 october 2016"
0,"Oct 19, 2016, 09:30 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/market-cues-buzzing-at-breakfast-tables-this-morning/articleshow/54929192.cms,"the 30-share index was trading 10 points higher or 0.04 per cent at 28,061.05 it touched a high of 28,131.07 and a low of 28,029.14 in morning trade.","sensex pares gains after firm start; nifty50 holds 8,650 level"
0,"Oct 19, 2016, 08:58 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/housing-finance-companies-rally-on-strong-dhfl-earnings/articleshow/54930369.cms,"analysts said smaller companies such as repco, dewan housing, canfin homes and gruh finance would fetch better returns than their larger peers like hdfc and lic housing.",housing finance companies rally on strong dhfl earnings
0,"Oct 19, 2016, 08:37 AM IST",http://economictimes.indiatimes.com/markets/stocks/news/hsbc-maintains-reduce-on-ultratech-sees-39-per-cent-downside/articleshow/54929789.cms,"the target price implies a downside of 39.2% from current levels. on tuesday, the stock closed at rs 4,015.25 on the bse, up 0.16% from the previous close.","hsbc maintains reduce rating on ultratech shares, sees 39% downside"
0,"Oct 19, 2016, 01:01 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/bhel-icici-aurobindo-among-top-five-stocks-global-brokerages-are-bullish-on/articleshow/54934265.cms,"the domestic equity market is likely to remain volatile weighed down by global cues, but most market analysts say there is tremendous potential for long-term investors.","bhel, icici bank, aurobindo pharma among top five stocks global brokerages are bullish on"
0,"Oct 18, 2016, 04:16 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/sensex-soars-521-pts-nifty-reclaims-8650-bank-stocks-rally-adani-ports-climbs-6-ril-2/articleshow/54916921.cms,"a slippage in the us dollar
from its seven-month high helped commodities notch up solid gains. besides, a sharp
rise in banking stocks also added to the rally.","sensex soars 521 pts; nifty reclaims 8,650; bank stocks rally; adani ports climbs 6%, ril 2%"
0,"Oct 18, 2016, 04:16 PM IST",http://economictimes.indiatimes.com/markets/stocks/news/sensex-soars-521-pts-nifty-reclaims-8650-bank-stocks-rally-adani-ports-climbs-6-ril-2/articleshow/54916921.cms,"a slippage in the us dollar
from its seven-month high helped commodities notch up solid gains. besides, a sharp
rise in banking stocks also added to the rally.","sensex soars 521 pts; nifty reclaims 8,650; bank stocks rally; adani ports climbs 6%, ril 2%"
